"State","Date","Latitude","Longitude","Pollutant","Unit","Mean"
"Arizona","2021-01",32.201978,-110.967905,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",33.3225806451613
"Arizona","2021-01",32.251843,-110.965293,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",35
"Arizona","2021-01",32.322661,-111.038389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",27.7741935483871
"Arizona","2021-01",32.382036,-112.857453,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",14.0333333333333
"Arizona","2021-01",32.414344,-111.154544,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",57.5483870967742
"Arizona","2021-01",32.425261,-111.06352,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16.9354838709677
"Arizona","2021-01",32.508306,-111.308056,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",36
"Arizona","2021-01",32.690278,-114.61444,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",28.9677419354839
"Arizona","2021-01",32.757639,-111.554861,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",34.9354838709677
"Arizona","2021-01",32.877583,-111.752222,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",33.1935483870968
"Arizona","2021-01",32.881194,-111.962,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",39.2333333333333
"Arizona","2021-01",32.884761,-112.03705,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",52.8064516129032
"Arizona","2021-01",32.891056,-111.5705,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",35.4516129032258
"Arizona","2021-01",33.006179,-110.785797,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.4516129032258
"Arizona","2021-01",33.031038,-112.078111,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",28.2903225806452
"Arizona","2021-01",33.06115,-112.05204,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",36.8709677419355
"Arizona","2021-01",33.081704,-111.752943,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.0967741935484
"Arizona","2021-01",33.117556,-111.885814,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",29.6774193548387
"Arizona","2021-01",33.219111,-111.561111,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",28.9677419354839
"Arizona","2021-01",33.290229,-112.160597,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.4333333333333
"Arizona","2021-01",33.29896,-111.88426,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",29.4193548387097
"Arizona","2021-01",33.30995,-111.72003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",36.5161290322581
"Arizona","2021-01",33.36985,-112.62068,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",37.0645161290323
"Arizona","2021-01",33.40314,-112.07526,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",44.0645161290323
"Arizona","2021-01",33.40635,-112.14426,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",63.2903225806452
"Arizona","2021-01",33.41018,-111.86536,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",25.258064516129
"Arizona","2021-01",33.41123,-111.93471,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.258064516129
"Arizona","2021-01",33.419017,-110.82967,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16.8709677419355
"Arizona","2021-01",33.421194,-111.503222,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.2258064516129
"Arizona","2021-01",33.4265,-112.11821,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",55.5862068965517
